,summary,Impacts,Mitigation,Hazard,Causes,word
port vila,13.302028204336088,0.007913651458867162,-0.011234843068749507,-0.001752145022971116,0.007105878704118762,port vila
vila tiefe,5.399587993520262,-0.005515435219126806,-0.02028001455624435,0.007444220728967943,0.02262161983394941,vila tiefe
tiefe kilo+meter,6.563514032507431,-0.0068125508928292035,-0.016442840672871457,0.0066313879251465035,0.020265956549412958,tiefe kilo+meter
registriert,206.70997902313928,-0.007692522538675857,0.012201965137669805,0.0008586497650391851,-0.007887493932436396,registriert
kilo+meter registrier+t,5.1194448729771995,-0.005122680251782274,-0.02140040231711472,0.00767731821713209,0.023294339891125535,kilo+meter registrier+t
Eine,446.61574579661556,-0.006180079730538064,0.016319350528253694,-0.0038233107846788674,-0.00972780787014408,Eine
ein tsunami-warnung,24.668994521597238,-0.012206456394746878,0.0021275377750230185,0.002418005414595047,0.007859405391656448,ein tsunami-warnung
tsunami-warnung werd+e,27.734518288170676,-0.012520429301637262,0.0033321231311137555,0.002132036056868529,0.007008345383241281,tsunami-warnung werd+e
kurzer,20.46969554308984,-0.030921999857077814,-0.019442403534783555,0.06067405420114477,-0.009869640530207592,kurzer
werd+e kurz+er,4.731544866161451,-0.004506916539739194,-0.023121355962244797,0.008031605960023282,0.024314295270444576,werd+e kurz+er
Zeit,157.4179898040744,-0.008489037373045941,0.02568071841421416,-0.006018073079982017,-0.016873886180891924,Zeit
kurz+er zeit,16.46877742843664,-0.03800196191313816,-0.029942181458556507,0.0833623637558909,-0.015812101965818285,kurz+er zeit
+1276,4.626024480262979,-0.004322479543009016,-0.023628756788675084,0.008135194035280676,0.02461192753604666,+1276
zeit +1276,4.626024480262979,-0.004322479543009016,-0.023628756788675084,0.008135194035280676,0.02461192753604666,zeit +1276
+1276 chars,4.589619217506786,-0.004256968032175952,-0.023808119928867513,0.008171717225532714,0.0247168028728139,+1276 chars
erschütter+t vanuatu,8.659612917228008,-0.008344441503802175,-0.011611104055000487,0.0055768968597402655,0.01718896706975574,erschütter+t vanuatu
Der,727.1609233475967,-0.007424840606912833,0.019386860258511687,-0.004476182341657634,-0.011591433531130934,Der
vanuatu der,13.747896324325865,-0.010334493150564422,-0.004802994672581838,0.0040377809690683,0.012661471377395686,vanuatu der
südpazifische,11.610411007981147,-0.00967260080460239,-0.007134951703382718,0.004571434941689206,0.01423566938431361,südpazifische
der südpazifisch+e,11.610411007981147,-0.00967260080460239,-0.007134951703382718,0.004571434941689206,0.01423566938431361,der südpazifisch+e
südpazifisch+e insel+staat,12.132794044738635,-0.009851428589492693,-0.006511468093937298,0.004429379151119449,0.013817053564486185,südpazifisch+e insel+staat
vanuatu werd+e,15.635965185243963,-0.010797204488195782,-0.0031340942581919756,0.003652104145662829,0.011521176160994217,vanuatu werd+e
werd+e erdbeben,123.73904792848481,-0.01537313950150097,0.014622963557965591,-0.0005955182779897139,-0.001147666273570252,werd+e erdbeben
"7,3 erschütter+t",21.16168135640496,-0.011767965505339017,0.00046361474908517876,0.0028110322360359896,0.009027586924738476,"7,3 erschütter+t"
Internet,15.642227649771211,0.022156521638564537,-0.01106181494063467,-0.008984696057230226,-0.0010450317156233942,Internet
veröffentlichte,10.872548477061247,-0.0001440474468820706,-0.01113368751324539,0.001795430803625341,0.011899166534694472,veröffentlichte
internet veröffentlich+t+e,10.872548477061247,-0.0001440474468820706,-0.01113368751324539,0.001795430803625341,0.011899166534694472,internet veröffentlich+t+e
Aufnahmen,16.90379972930691,0.01970565485853185,-0.012396831330084292,-0.00665235962274092,0.0008315242208241876,Aufnahmen
veröffentlich+t+e aufnahme+n,10.043299975322437,0.04610010537229115,-0.028017528587345412,-0.01334101820470222,-0.002614097600148177,veröffentlich+t+e aufnahme+n
zeigen,124.18653894391039,0.011847161660523148,0.005621560322981454,-0.007774408115915485,-0.011689639242597192,zeigen
aufnahme+n zeig+en,13.97435993896018,0.06244814851679353,-0.029554497878864463,-0.020577490934603565,-0.011904010979972218,aufnahme+n zeig+en
schwere,426.48762924565165,-0.001695963922081508,0.014979891845669748,-0.006704955841855161,-0.009815895326711836,schwere
zeig+en schwer+e,9.69511846100111,0.15882295220647122,-0.0714931356019468,-0.055333149343180926,-0.04408185410665288,zeig+en schwer+e
schwer+e schaden,34.86691098152485,0.3456991693872327,-0.14506660319283118,-0.1472424811735195,-0.1427375663316814,schwer+e schaden
Gebäuden,73.34853297022902,0.14055990626185932,-0.04883127636705041,-0.04542310472507891,-0.058365518940880275,Gebäuden
schaden gebäude+n,58.260522989912126,0.16803777219292146,-0.06167569520284485,-0.05567715655412317,-0.06816115258254274,schaden gebäude+n
Offizielle,5.650354526752633,0.14848268985222116,-0.07602173857364211,-0.04804297967106073,-0.03278258079939656,Offizielle
Meldungen,25.69271347941282,0.04631033948780588,-0.018698259554713725,-0.014205329264788319,-0.013317237572426616,Meldungen
offiziell+e meldung+en,5.548499666688823,0.16763392873625418,-0.08427284345974558,-0.0556374258863279,-0.04016359390436689,offiziell+e meldung+en
Tote,1744.9682625210705,0.20912996952211002,-0.06147081185912088,-0.08697446333793221,-0.09290386554037905,Tote
meldung+en tot+e,6.058436019991537,0.29391647559806766,-0.1406347236417483,-0.11278209963400504,-0.09756281417544815,meldung+en tot+e
tot+e geb+t,5.864974947751921,0.1949478812919315,-0.09491077486366098,-0.06738352427085104,-0.05227046578969233,tot+e geb+t
bisher,217.0373385596043,0.025548156208441728,0.003582396727720137,-0.014054787515797309,-0.017706806261972612,bisher
geb+t bisher,15.586297424025632,0.11898512153821114,-0.050542394606090696,-0.03946534427254863,-0.0348130041810531,geb+t bisher
Stand,251.7078968962089,-0.0032268140207284356,0.02023118164894712,-0.009220573802402198,-0.012161270553469189,Stand
17.12.2024,6.0450561184425275,0.0322963990768998,-0.031073533978007998,-0.005791804670020963,0.008581410971947598,17.12.2024
stand 17.12.2024,6.0450561184425275,0.0322963990768998,-0.031073533978007998,-0.005791804670020963,0.008581410971947598,stand 17.12.2024
11:23,6.280180309667723,0.009678874022117331,-0.022679586872598554,0.0015289523729092307,0.015544460373095826,11:23
17.12.2024 11:23,6.280180309667723,0.009678874022117331,-0.022679586872598554,0.0015289523729092307,0.015544460373095826,17.12.2024 11:23
Uhr,686.8713561803652,-0.010771167830316349,0.019372426976441155,-0.002181780975751124,-0.010411954540784293,Uhr
11:23 uhr,6.440115435371035,-0.0009468365456948893,-0.018700268074888386,0.004848945430480628,0.018643385459345976,11:23 uhr
uhr der,71.12251869026515,-0.017698597741940377,0.01909346682897283,-0.002939509686959776,-0.0018234108821000474,uhr der
Offizi…,5.5129429942112695,0.0841859916741508,-0.05140204659187338,-0.023423287689292152,-0.008162888817627964,Offizi…
+1941,5.36137324770214,0.0663894862434496,-0.045360708197254254,-0.016840288001312827,-0.0014037603059615601,+1941
offizi… +1941,5.36137324770214,0.0663894862434496,-0.045360708197254254,-0.016840288001312827,-0.0014037603059615601,offizi… +1941
+1941 chars,5.274909043984113,0.058112813996329726,-0.042667942396970186,-0.013807942744218177,0.0017386522582320376,+1941 chars
führte,12.682376478654716,-0.010026731883439288,-0.005895535840632743,0.004288590574638581,0.013401862000708666,führte
erdbeben führ+te,10.915248256849466,-0.009413445699578688,-0.008029771319156553,0.004774486430749292,0.014833469483389124,erdbeben führ+te
Aussterben,8.912501092222909,-0.008486585806286393,-0.011145052874545362,0.005473440423416252,0.01688591262850615,Aussterben
führ+te aus+sterb+en,8.912501092222909,-0.008486585806286393,-0.011145052874545362,0.005473440423416252,0.01688591262850615,führ+te aus+sterb+en
Schmetterling,9.595670776145585,-0.008838750834671338,-0.009977032735841555,0.005212868842082641,0.01612175683797718,Schmetterling
aus+sterb+en schmetterling,7.520454584140937,-0.007604338608392172,-0.013988340708554679,0.006099906254088408,0.018717895530410707,aus+sterb+en schmetterling
schmetterling der,6.793939685171764,-0.007021229334774163,-0.015804577316559813,0.006494034592836212,0.019866450598766204,schmetterling der
Schwalbenschwanz,6.636364384432653,-0.006879924471460873,-0.016237433885367303,0.00658725069871282,0.02013762297285655,Schwalbenschwanz
der schwalbe+n+schwanz,6.636364384432653,-0.006879924471460873,-0.016237433885367303,0.00658725069871282,0.02013762297285655,der schwalbe+n+schwanz
Österreich,46.812924021166666,-0.013736023517547127,0.008082016439131538,0.0009939725997702047,0.0036132062299678567,Österreich
schwalbe+n+schwanz österreich,5.740102860835195,-0.00594464427581901,-0.019034274008168532,0.007182785142744998,0.021865592555245394,schwalbe+n+schwanz österreich
bekannte,5.549005577671405,-0.005709770459128174,-0.01971879828026034,0.007326735565992103,0.022282069621014363,bekannte
österreich bekenn+t+e,5.549005577671405,-0.005709770459128174,-0.01971879828026034,0.007326735565992103,0.022282069621014363,österreich bekenn+t+e
Schmetterlingsart,5.413643834980672,-0.005534140663562289,-0.020226195770238892,0.007432975203969011,0.022589132565642534,Schmetterlingsart
bekenn+t+e schmetterling+s+art,5.413643834980672,-0.005534140663562289,-0.020226195770238892,0.007432975203969011,0.022589132565642534,bekenn+t+e schmetterling+s+art
etlichen,5.232024642463806,-0.0052852404873882635,-0.020938887094244834,0.007581533101696567,0.023018060797047973,etlichen
schmetterling+s+art etlich+en,5.232024642463806,-0.0052852404873882635,-0.020938887094244834,0.007581533101696567,0.023018060797047973,schmetterling+s+art etlich+en
Unterarten,9.489235370918163,-0.008786684847048556,-0.010150923864998334,0.005251777220550833,0.016235937419353006,Unterarten
etlich+en unterarten,5.345136783480531,-0.005442107995117799,-0.020490582358084045,0.007488176544497214,0.022748575416161484,etlich+en unterarten
ganzen,24.25055443551184,-0.012936939552352257,0.0011586423432759889,0.004883617666913937,0.007212502045080498,ganzen
unterarten ganz+en,5.614876367136298,-0.0057923966049870925,-0.019478776008970074,0.007276342108090607,0.022136325945802317,unterarten ganz+en
Welt,84.4386987565779,-0.01035560331475208,0.01705941457238818,-0.0007799504484236331,-0.009416028554256104,Welt
ganz+en welt,11.401294967492548,-0.009597337262721587,-0.0073958908444480805,0.004630748497813518,0.014410362243456263,ganz+en welt
Taiwan,91.39516432602306,-0.01614801850474672,0.01163699126000725,0.0036190754422907256,-0.0010659111453813412,Taiwan
gab,471.3466031818562,0.004305777107947161,0.011275632034809283,-0.004144385362654167,-0.014422184826339716,gab
taiwan geb,6.087457356852467,-0.0063367618766854645,-0.017875809432624703,0.006937543618102772,0.021154968857419333,taiwan geb
zwei,706.6285232700926,-0.008125695547310186,0.01869539804027083,-0.004474017746901153,-0.009950974512907221,zwei
geb zwei,6.275528997626852,-0.006532513111796495,-0.01728994540008508,0.006812745654296975,0.020792830147361278,geb zwei
zwei unterarten,6.674208155196562,-0.006914403680417832,-0.01613207118304721,0.006564586318716701,0.020071707700700117,zwei unterarten
davon,81.43212949412356,-0.014913485174470815,0.013164418033079026,0.0028539354224433842,-0.003484945232554135,davon
ein+e davon,7.520454584140937,-0.007604338608392172,-0.013988340708554679,0.006099906254088408,0.018717895530410707,ein+e davon
davon werd+e,7.962878936449818,-0.007913417241383022,-0.01300554529497754,0.005884649647047099,0.018089273113770236,davon werd+e
seit,443.463069181373,-0.014729483215170118,0.020215618745216195,-0.0017080395304405432,-0.007734886618011491,seit
werd+e seit,8.543819945080275,-0.008276980641853188,-0.011831209689762768,0.0056256535876272355,0.017331720857173084,werd+e seit
verheerenden,1006.4682875201107,-0.016301515689431393,0.021787141388743544,-0.0026133025047038617,-0.00708591619176464,verheerenden
seit verheerend+en,13.179162835387878,-0.01571592570657265,-0.011008122255690561,0.02124312148680316,0.007535758059675326,seit verheerend+en
verheerend+en erdbeben,1766.3464087791147,-0.017475180352555995,0.02310060049046366,-0.0026841960613374883,-0.00743176903815697,verheerend+en erdbeben
1999,12.717526588968031,-0.010037532004210495,-0.005857436871337893,0.004279867406926328,0.013376127013513817,1999
erdbeben 1999,10.915248256849466,-0.009413445699578688,-0.008029771319156553,0.004774486430749292,0.014833469483389124,erdbeben 1999
1999 mehr,8.78226683043973,-0.008414248909689555,-0.011382611380520977,0.005526211936312004,0.017040520735061192,1999 mehr
gesichtet,8.231716811089921,-0.008087127117651744,-0.012446938009784003,0.0057616907830056975,0.017729784003822736,gesichtet
mehr ge+sicht+et,8.231716811089921,-0.008087127117651744,-0.012446938009784003,0.0057616907830056975,0.017729784003822736,mehr ge+sicht+et
dürfte,94.26041062043733,0.05712977979844904,-0.008078239737196619,-0.02642143557182959,-0.02612642296258072,dürfte
dürf+te der,6.334532114833558,-0.006591754274841167,-0.01711163147313039,0.006774659523350184,0.02068224330356077,dürf+te der
Unterart,6.219005324183135,-0.006474809431526389,-0.017463177932323295,0.006849700676289365,0.020900102181976285,Unterart
der unterart,6.219005324183135,-0.006474809431526389,-0.017463177932323295,0.006849700676289365,0.020900102181976285,der unterart
Papilio,5.9910917173884535,-0.00623214429392418,-0.018186840683672083,0.007003587398164014,0.021346474242918058,Papilio
unterart papilio,5.9910917173884535,-0.00623214429392418,-0.018186840683672083,0.007003587398164014,0.021346474242918058,unterart papilio
machaon,5.818141119582921,-0.006036468135857803,-0.01876476819985181,0.007125913995009987,0.021700921575409496,machaon
papilio machaon,5.818141119582921,-0.006036468135857803,-0.01876476819985181,0.007125913995009987,0.021700921575409496,papilio machaon
sylvina,5.666900260507496,-0.005856398962502852,-0.019292269685948507,0.007237123730947455,0.02202286113130474,sylvina
machaon sylvina,5.666900260507496,-0.005856398962502852,-0.019292269685948507,0.007237123730947455,0.02202286113130474,machaon sylvina
Hauptinsel,13.568864340906341,-0.010285457048003061,-0.004978019436682757,0.004078051697684943,0.012780413504309605,Hauptinsel
sylvina haupt+insel,5.293345380528125,-0.0053710589836339934,-0.0206939927459735,0.007530573671167663,0.022870985736816517,sylvina haupt+insel
Taiwans,59.746213333981714,-0.016402533606894046,0.007768277124902056,0.007343833441015424,6.153159813476965e-05,Taiwans
haupt+insel taiwan+s,5.162978096941148,-0.0051863284635962105,-0.021220069606240097,0.007639930046511878,0.023186525048962046,haupt+insel taiwan+s
vorkam,5.077743738416995,-0.005060749785532618,-0.021575418505100565,0.007713556320770793,0.023398806137116635,vorkam
taiwan+s vor+komm,5.077743738416995,-0.005060749785532618,-0.021575418505100565,0.007713556320770793,0.023398806137116635,taiwan+s vor+komm
vor+komm werd+e,4.999342656804292,-0.004941685482351022,-0.02191066132714728,0.007782838759522737,0.023598443116482515,vor+komm werd+e
1930,4.944491832284911,-0.004856270100483952,-0.022150170822680372,0.007832230770776554,0.023740694557919443,1930
werd+e 1930,4.944491832284911,-0.004856270100483952,-0.022150170822680372,0.007832230770776554,0.023740694557919443,werd+e 1930
japanischen,51.59226378092667,-0.013932411700946359,0.008859869746601709,0.0008061812429619769,0.0030518148466606152,japanischen
1930 japanisch+en,4.867816606879959,-0.004733820846322275,-0.02249210129790069,0.007902591310523387,0.023943233213001097,1930 japanisch+en
